Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Region
15999,2024-04-29,Books,Dune by Frank Herbert,5,28.42,142.10,North America
16000,2025-02-05,Clothing,Adidas Ultraboost Shoes,6,205.53,1233.18,Europe
16001,2024-10-12,Home Appliances,Dyson V11 Vacuum,13,481.31,6257.03,Asia
16002,2025-12-09,Books,Atomic Habits,11,19.71,216.81,Africa
16003,2025-06-10,Books,The Hobbit,14,13.74,192.36,Middle East
16004,2025-04-24,Clothing,Nike Air Force 1,13,87.54,1138.02,Middle East
16005,2024-11-28,Books,Dune by Frank Herbert,15,27.52,412.80,South America
16006,2025-03-02,Books,Atomic Habits,14,19.36,271.04,Africa
16007,2025-08-17,Electronics,iPhone 14 Pro,16,1057.74,16923.84,North America
16008,2025-01-23,Clothing,Vans Old Skool Sneakers,12,82.93,995.16,Asia
16009,2025-06-12,Books,Deep Work,11,18.74,206.14,Middle East
16010,2025-06-04,Electronics,Sony WH-1000XM5 Headphones,14,429.44,6012.16,North America
16011,2024-10-29,Beauty Products,CeraVe Hydrating Cleanser,19,17.68,335.92,Africa
16012,2024-10-17,Electronics,MacBook Pro 16-inch,8,2664.66,21317.28,Oceania
16013,2024-03-17,Clothing,Vans Old Skool Sneakers,6,80.02,480.12,Middle East
16014,2024-05-31,Clothing,Nike Air Force 1,5,85.97,429.85,Asia
16015,2025-12-21,Home Appliances,Dyson V11 Vacuum,5,525.07,2625.35,North America
16016,2024-12-13,Sports,Callaway Golf Club Set,11,941.19,10353.09,Europe
16017,2025-09-13,Clothing,Patagonia Fleece Jacket,16,177.52,2840.32,Europe
16018,2025-06-26,Clothing,Puma Sports Hoodie,19,79.71,1514.49,Africa
16019,2025-04-16,Home Appliances,iRobot Roomba j7,7,624.73,4373.11,Middle East
16020,2024-02-24,Sports,Spalding Volleyball,11,37.39,411.29,Middle East
16021,2025-11-21,Sports,Spalding Volleyball,15,33.29,499.35,Oceania
16022,2024-01-04,Electronics,Apple Watch Series 9,17,439.73,7475.41,Oceania
16023,2024-11-30,Sports,Everlast Boxing Gloves,9,53.95,485.55,Middle East
16024,2025-12-09,Electronics,Google Pixel 8 Pro,18,1021.95,18395.10,Africa
16025,2024-04-30,Sports,Wilson Evolution Basketball,13,29.15,378.95,South America
16026,2025-01-27,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",16,35.14,562.24,Europe
16027,2024-01-04,Books,Atomic Habits,16,19.01,304.16,South America
16028,2024-03-13,Beauty Products,Maybelline Makeup Kit,12,45.28,543.36,Asia
16029,2025-08-07,Beauty Products,Clinique Moisture Surge,2,48.01,96.02,South America
16030,2025-09-06,Books,Deep Work,20,17.17,343.40,Oceania
16031,2024-01-26,Electronics,Garmin Forerunner 945,20,477.29,9545.80,Asia
16032,2025-10-22,Electronics,Dell XPS 13 Laptop,14,1202.07,16828.98,Africa
16033,2024-01-28,Clothing,Adidas Ultraboost Shoes,5,171.54,857.70,Middle East
16034,2025-06-25,Books,Dune by Frank Herbert,8,25.91,207.28,South America
16035,2025-06-21,Home Appliances,iRobot Roomba j7,8,695.81,5566.48,Europe
16036,2025-07-16,Beauty Products,The Ordinary Serum Set,4,39.72,158.88,Africa
16037,2025-04-19,Books,Atomic Habits,1,20.55,20.55,Europe
16038,2024-11-06,Electronics,Garmin Forerunner 945,3,491.42,1474.26,Europe
16039,2024-01-02,Sports,Babolat Pure Drive Tennis Racket,8,182.18,1457.44,South America
16040,2025-10-30,Books,The Da Vinci Code,4,16.41,65.64,South America
16041,2024-08-27,Sports,Babolat Pure Drive Tennis Racket,8,210.49,1683.92,Oceania
16042,2025-12-01,Books,The Psychology of Money,20,18.63,372.60,Europe
16043,2024-04-21,Books,The Da Vinci Code,12,14.68,176.16,Asia
16044,2025-05-08,Home Appliances,Philips Air Fryer XXL,6,252.53,1515.18,North America
16045,2025-04-24,Clothing,Adidas Ultraboost Shoes,12,204.65,2455.80,South America
16046,2025-09-11,Books,Atomic Habits,7,18.36,128.52,South America
16047,2024-04-29,Home Appliances,Dyson V11 Vacuum,9,464.54,4180.86,Oceania
16048,2024-06-29,Sports,Callaway Golf Club Set,20,916.85,18337.00,Africa
16049,2025-12-17,Electronics,Dell XPS 13 Laptop,7,1393.28,9752.96,Asia
16050,2024-10-19,Beauty Products,Clinique Moisture Surge,8,48.73,389.84,South America
16051,2024-08-02,Beauty Products,MAC Lipstick Collection,9,78.98,710.82,Africa
16052,2025-04-14,Electronics,Samsung Galaxy Tab S8,16,822.72,13163.52,South America
16053,2025-06-21,Clothing,Under Armour Training Shirt,20,41.24,824.80,Africa
16054,2025-04-30,Beauty Products,Maybelline Makeup Kit,17,52.49,892.33,North America
16055,2025-06-07,Clothing,Patagonia Fleece Jacket,20,193.60,3872.00,Middle East
16056,2025-08-29,Clothing,Puma Sports Hoodie,9,67.76,609.84,Asia
16057,2025-11-18,Beauty Products,MAC Lipstick Collection,1,77.03,77.03,Middle East
16058,2024-06-01,Home Appliances,Keurig K-Elite Coffee Maker,16,174.15,2786.40,Oceania
16059,2025-06-12,Home Appliances,Philips Air Fryer XXL,17,274.18,4661.06,Africa
16060,2025-08-23,Books,Sapiens,13,24.15,313.95,North America
16061,2025-11-30,Beauty Products,Chanel No. 5 Perfume,17,141.59,2407.03,Africa
16062,2025-09-28,Books,Sapiens,17,23.18,394.06,Middle East
16063,2024-08-03,Sports,Wilson Evolution Basketball,6,30.27,181.62,Asia
16064,2025-01-02,Electronics,Canon EOS R10 Camera,14,888.91,12444.74,South America
16065,2024-01-10,Beauty Products,Maybelline Makeup Kit,10,51.80,518.00,Asia
16066,2025-08-19,Clothing,North Face Down Jacket,16,268.24,4291.84,Africa
16067,2024-10-07,Books,The Psychology of Money,9,16.73,150.57,Europe
16068,2025-03-05,Home Appliances,Blueair Classic 480i,19,583.48,11086.12,Europe
16069,2024-08-10,Sports,Babolat Pure Drive Tennis Racket,4,204.61,818.44,Oceania
16070,2024-04-20,Books,The Alchemist,3,13.25,39.75,Oceania
16071,2024-11-10,Electronics,Garmin Forerunner 945,5,456.51,2282.55,South America
16072,2024-05-01,Clothing,Puma Sports Hoodie,15,75.89,1138.35,Europe
16073,2024-01-28,Home Appliances,Blueair Classic 480i,4,592.18,2368.72,Europe
16074,2024-05-13,Electronics,Samsung Galaxy Tab S8,13,708.06,9204.78,Asia
16075,2025-01-23,Electronics,Garmin Forerunner 945,15,530.48,7957.20,Asia
16076,2025-03-21,Beauty Products,Maybelline Makeup Kit,17,51.70,878.90,Europe
16077,2024-02-24,Home Appliances,Dyson V11 Vacuum,11,528.98,5818.78,Africa
16078,2024-09-05,Sports,Everlast Boxing Gloves,20,45.25,905.00,Europe
16079,2025-11-05,Clothing,Nike Air Force 1,14,90.35,1264.90,North America
16080,2025-06-30,Electronics,Garmin Forerunner 945,13,458.79,5964.27,Asia
16081,2024-04-18,Clothing,Nike Air Force 1,11,85.24,937.64,Oceania
16082,2024-10-12,Beauty Products,Chanel No. 5 Perfume,3,121.93,365.79,Middle East
16083,2024-07-31,Sports,Adidas FIFA Soccer Ball,7,42.28,295.96,North America
16084,2025-01-28,Clothing,Levi's 501 Jeans,17,70.88,1204.96,Africa
16085,2024-07-31,Home Appliances,Dyson V11 Vacuum,8,527.90,4223.20,Oceania
16086,2024-02-09,Books,Atomic Habits,18,21.90,394.20,Europe
16087,2024-09-11,Clothing,Patagonia Fleece Jacket,3,181.05,543.15,Oceania
16088,2024-07-15,Home Appliances,Blueair Classic 480i,10,592.52,5925.20,Africa
16089,2025-03-17,Sports,Hydro Flask Sports Bottle,9,36.20,325.80,Europe
16090,2024-03-26,Electronics,Garmin Forerunner 945,20,535.86,10717.20,Africa
16091,2025-02-21,Electronics,Nintendo Switch OLED,2,379.03,758.06,Oceania
16092,2024-05-17,Beauty Products,Olaplex Hair Repair Set,17,56.40,958.80,Europe
16093,2025-12-29,Clothing,Patagonia Fleece Jacket,16,182.76,2924.16,South America
16094,2024-09-19,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",12,30.02,360.24,North America
16095,2024-12-14,Clothing,Levi's 501 Jeans,19,66.08,1255.52,Europe
16096,2024-05-09,Clothing,Vans Old Skool Sneakers,9,75.74,681.66,Oceania
16097,2025-11-01,Books,Sapiens,15,23.48,352.20,Middle East
16098,2024-07-23,Clothing,Columbia Rain Jacket,4,128.64,514.56,Europe
16099,2024-02-16,Home Appliances,KitchenAid Stand Mixer,16,439.19,7027.04,Europe
16100,2025-02-16,Sports,Bowflex Adjustable Dumbbells,18,396.16,7130.88,Oceania
16101,2025-12-09,Beauty Products,MAC Lipstick Collection,2,83.15,166.30,North America
16102,2024-07-11,Sports,Bowflex Adjustable Dumbbells,10,421.18,4211.80,Oceania
16103,2025-02-22,Books,Sapiens,10,27.10,271.00,South America
16104,2024-10-07,Sports,Hydro Flask Sports Bottle,10,43.95,439.50,Middle East
16105,2024-10-26,Sports,Spalding Volleyball,5,33.44,167.20,Europe
16106,2024-08-15,Books,Dune by Frank Herbert,5,25.38,126.90,Asia
16107,2024-06-28,Sports,Fitbit Charge 6,11,153.25,1685.75,Middle East
16108,2025-06-05,Beauty Products,CeraVe Hydrating Cleanser,8,20.59,164.72,Asia
16109,2025-03-01,Home Appliances,Philips Air Fryer XXL,20,236.02,4720.40,Asia
16110,2025-04-25,Sports,Manduka PRO Yoga Mat,20,122.05,2441.00,North America
16111,2024-11-06,Electronics,Samsung Galaxy Tab S8,16,752.95,12047.20,Oceania
16112,2024-04-08,Sports,Bowflex Adjustable Dumbbells,13,469.09,6098.17,Africa
16113,2024-11-21,Home Appliances,iRobot Roomba j7,4,692.55,2770.20,Middle East
16114,2025-05-20,Clothing,Under Armour Training Shirt,9,37.30,335.70,Europe
16115,2024-05-29,Books,Deep Work,3,17.20,51.60,Oceania
16116,2024-01-10,Home Appliances,Instant Pot Duo 7-in-1,8,117.85,942.80,Middle East
16117,2024-09-12,Home Appliances,iRobot Roomba j7,1,698.98,698.98,Africa
16118,2025-09-27,Home Appliances,Philips Air Fryer XXL,2,235.92,471.84,Asia
16119,2024-12-15,Electronics,Canon EOS R10 Camera,19,917.57,17433.83,South America
16120,2025-01-10,Books,The Alchemist,20,13.37,267.40,Middle East
16121,2024-07-21,Books,The Da Vinci Code,12,16.43,197.16,North America
16122,2025-07-15,Books,The Da Vinci Code,17,16.59,282.03,Africa
16123,2025-01-21,Books,Clean Code,10,41.15,411.50,Oceania
16124,2025-03-01,Clothing,North Face Down Jacket,9,229.18,2062.62,Oceania
16125,2024-04-28,Clothing,Levi's 501 Jeans,15,70.51,1057.65,Asia
16126,2025-09-29,Beauty Products,L'Oreal Revitalift Cream,20,31.56,631.20,South America
16127,2024-12-18,Sports,Babolat Pure Drive Tennis Racket,6,219.91,1319.46,Oceania
16128,2025-05-27,Home Appliances,Dyson V11 Vacuum,9,469.51,4225.59,Asia
16129,2025-11-09,Sports,Babolat Pure Drive Tennis Racket,7,201.24,1408.68,Europe
16130,2025-10-02,Books,Clean Code,20,42.37,847.40,Europe
16131,2024-04-08,Clothing,Columbia Rain Jacket,16,122.05,1952.80,Europe
16132,2024-04-20,Books,The Da Vinci Code,6,17.32,103.92,North America
16133,2024-12-12,Electronics,Apple Watch Series 9,20,439.02,8780.40,Oceania
16134,2025-08-22,Electronics,iPhone 14 Pro,4,1075.92,4303.68,North America
16135,2025-05-09,Books,Sapiens,16,23.85,381.60,Africa
16136,2024-07-05,Home Appliances,Philips Air Fryer XXL,13,251.18,3265.34,Asia
16137,2025-12-06,Electronics,Apple Watch Series 9,3,446.80,1340.40,South America
16138,2024-07-14,Beauty Products,Clinique Moisture Surge,7,47.34,331.38,Asia
16139,2024-11-17,Clothing,Columbia Rain Jacket,3,117.08,351.24,Middle East
16140,2025-11-18,Home Appliances,LG Front Load Washer,6,891.03,5346.18,South America
16141,2024-12-13,Home Appliances,Ninja Professional Blender,14,106.28,1487.92,Asia
16142,2024-04-10,Sports,Wilson Evolution Basketball,2,30.67,61.34,Europe
16143,2025-04-23,Home Appliances,Philips Air Fryer XXL,13,265.88,3456.44,Oceania
16144,2024-01-05,Home Appliances,KitchenAid Stand Mixer,4,420.60,1682.40,Africa
16145,2025-04-05,Sports,Bowflex Adjustable Dumbbells,4,398.34,1593.36,Oceania
16146,2025-10-19,Sports,Babolat Pure Drive Tennis Racket,19,212.09,4029.71,North America
16147,2024-06-21,Home Appliances,LG Front Load Washer,17,903.61,15361.37,Europe
16148,2024-01-30,Electronics,Samsung Galaxy Tab S8,3,740.35,2221.05,Oceania
16149,2025-09-06,Beauty Products,Maybelline Makeup Kit,15,51.12,766.80,Asia
16150,2025-01-17,Home Appliances,Dyson V11 Vacuum,7,535.29,3747.03,Asia
16151,2025-04-07,Beauty Products,MAC Lipstick Collection,2,78.63,157.26,Africa
16152,2024-09-06,Books,Sapiens,20,22.82,456.40,South America
16153,2024-01-26,Books,The Da Vinci Code,15,16.97,254.55,Oceania
16154,2025-01-28,Books,The Hobbit,12,16.32,195.84,South America
16155,2024-08-14,Electronics,iPhone 14 Pro,16,972.13,15554.08,Asia
16156,2024-09-08,Electronics,Garmin Forerunner 945,17,464.31,7893.27,Africa
16157,2025-03-16,Sports,Everlast Boxing Gloves,10,54.33,543.30,Middle East
16158,2025-04-05,Beauty Products,Chanel No. 5 Perfume,10,129.90,1299.00,North America
16159,2025-10-16,Sports,Wilson Evolution Basketball,20,30.97,619.40,North America
16160,2024-07-28,Sports,Wilson Evolution Basketball,14,32.09,449.26,Asia
16161,2025-04-11,Beauty Products,MAC Lipstick Collection,19,85.36,1621.84,Middle East
16162,2024-12-02,Books,Deep Work,7,18.81,131.67,Oceania
16163,2025-11-09,Beauty Products,Neutrogena Skincare Set,18,94.53,1701.54,Asia
16164,2025-11-05,Electronics,Dell XPS 13 Laptop,14,1185.49,16596.86,Middle East
16165,2025-05-18,Electronics,Dell XPS 13 Laptop,10,1279.16,12791.60,Middle East
16166,2024-04-16,Books,Sapiens,9,24.67,222.03,Africa
16167,2024-04-20,Clothing,Nike Air Force 1,20,92.64,1852.80,Africa
16168,2025-04-26,Clothing,Patagonia Fleece Jacket,8,166.82,1334.56,Africa
16169,2024-05-02,Beauty Products,Chanel No. 5 Perfume,8,125.07,1000.56,Asia
16170,2024-08-24,Electronics,iPhone 14 Pro,20,1047.45,20949.00,Asia
16171,2024-12-20,Electronics,Dell XPS 13 Laptop,18,1341.21,24141.78,South America
16172,2025-03-06,Home Appliances,Philips Air Fryer XXL,5,258.86,1294.30,North America
16173,2025-02-19,Sports,Manduka PRO Yoga Mat,8,111.21,889.68,Oceania
16174,2025-09-09,Clothing,Vans Old Skool Sneakers,12,73.92,887.04,Asia
16175,2025-01-30,Electronics,Canon EOS R10 Camera,17,1020.01,17340.17,North America
16176,2024-01-03,Clothing,Nike Air Force 1,19,97.31,1848.89,North America
16177,2025-10-13,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",18,34.96,629.28,South America
16178,2024-08-04,Beauty Products,Chanel No. 5 Perfume,10,142.36,1423.60,Africa
16179,2024-01-03,Home Appliances,KitchenAid Stand Mixer,11,428.20,4710.20,Oceania
16180,2025-12-22,Beauty Products,MAC Lipstick Collection,5,74.78,373.90,South America
16181,2024-03-21,Beauty Products,Clinique Moisture Surge,2,45.53,91.06,North America
16182,2025-10-20,Beauty Products,MAC Lipstick Collection,2,84.91,169.82,Middle East
16183,2025-07-13,Books,Sapiens,14,26.75,374.50,Europe
16184,2024-06-05,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",18,29.82,536.76,Europe
16185,2025-05-23,Books,Dune by Frank Herbert,10,24.05,240.50,Europe
16186,2024-10-12,Books,The Da Vinci Code,15,15.73,235.95,Oceania
16187,2025-08-16,Clothing,Nike Air Force 1,5,96.37,481.85,Middle East
16188,2025-10-22,Books,Atomic Habits,1,19.15,19.15,Africa
16189,2025-08-11,Beauty Products,MAC Lipstick Collection,17,83.54,1420.18,South America
16190,2024-01-29,Books,Atomic Habits,5,20.82,104.10,North America
16191,2024-05-23,Books,Sapiens,5,26.69,133.45,Asia
16192,2024-03-19,Home Appliances,Samsung Smart Refrigerator,16,1982.31,31716.96,South America
16193,2024-04-16,Beauty Products,Clinique Moisture Surge,16,42.40,678.40,Asia
16194,2024-10-22,Home Appliances,Philips Air Fryer XXL,16,229.61,3673.76,Africa
16195,2024-11-08,Books,The Hobbit,3,15.26,45.78,Africa
16196,2024-10-23,Home Appliances,Philips Air Fryer XXL,9,249.15,2242.35,Europe
16197,2025-05-24,Sports,Spalding Volleyball,13,32.57,423.41,Oceania
16198,2025-10-06,Electronics,Canon EOS R10 Camera,15,906.68,13600.20,Europe
16199,2024-05-21,Clothing,Calvin Klein Slim Fit Shirt,12,94.63,1135.56,Middle East
16200,2024-11-23,Clothing,Vans Old Skool Sneakers,19,81.08,1540.52,Asia
16201,2025-03-22,Books,Atomic Habits,2,20.89,41.78,Middle East
16202,2024-12-05,Home Appliances,Samsung Smart Refrigerator,10,1840.16,18401.60,Middle East
16203,2025-10-27,Beauty Products,CeraVe Hydrating Cleanser,11,18.32,201.52,Asia
16204,2024-10-27,Electronics,Samsung Galaxy Tab S8,7,680.59,4764.13,North America
16205,2025-08-13,Sports,Babolat Pure Drive Tennis Racket,2,210.03,420.06,Middle East
16206,2025-01-02,Home Appliances,KitchenAid Stand Mixer,2,412.22,824.44,Europe
16207,2024-11-22,Clothing,North Face Down Jacket,12,272.75,3273.00,Europe
16208,2025-07-18,Beauty Products,Clinique Moisture Surge,6,40.69,244.14,Oceania
16209,2025-04-11,Sports,Everlast Boxing Gloves,15,49.72,745.80,Africa
16210,2024-07-27,Beauty Products,Maybelline Makeup Kit,1,53.77,53.77,South America
16211,2024-06-06,Beauty Products,Neutrogena Skincare Set,16,85.45,1367.20,Oceania
16212,2024-04-27,Clothing,Puma Sports Hoodie,2,73.95,147.90,Africa
16213,2024-12-10,Clothing,Patagonia Fleece Jacket,1,181.25,181.25,Middle East
16214,2025-02-15,Home Appliances,Blueair Classic 480i,11,549.54,6044.94,Middle East
16215,2025-06-25,Home Appliances,Blueair Classic 480i,8,600.38,4803.04,South America
16216,2025-05-25,Clothing,Calvin Klein Slim Fit Shirt,14,84.45,1182.30,Asia
16217,2024-08-07,Home Appliances,LG Front Load Washer,3,930.58,2791.74,Asia
16218,2024-02-03,Electronics,Google Pixel 8 Pro,2,1088.35,2176.70,Middle East
16219,2025-12-02,Sports,Manduka PRO Yoga Mat,17,127.84,2173.28,Asia
16220,2024-04-19,Beauty Products,Neutrogena Skincare Set,6,95.69,574.14,Middle East
16221,2024-08-11,Books,Clean Code,19,42.40,805.60,Oceania
16222,2024-12-05,Beauty Products,Clinique Moisture Surge,8,48.81,390.48,North America
16223,2025-08-09,Clothing,Calvin Klein Slim Fit Shirt,14,95.24,1333.36,Europe
16224,2025-06-09,Sports,Fitbit Charge 6,18,163.44,2941.92,Middle East
16225,2025-07-09,Home Appliances,Keurig K-Elite Coffee Maker,20,187.34,3746.80,South America
16226,2024-03-19,Electronics,Canon EOS R10 Camera,3,994.06,2982.18,Asia
16227,2024-07-26,Electronics,Apple Watch Series 9,6,413.37,2480.22,Europe
16228,2025-05-14,Clothing,Puma Sports Hoodie,14,70.50,987.00,Africa
16229,2024-01-31,Clothing,Patagonia Fleece Jacket,5,174.24,871.20,Oceania
16230,2025-12-07,Electronics,iPhone 14 Pro,13,1004.25,13055.25,North America
16231,2024-09-15,Electronics,Sony WH-1000XM5 Headphones,12,368.66,4423.92,Asia
16232,2024-01-30,Clothing,Nike Air Force 1,11,81.57,897.27,Asia
16233,2024-04-30,Books,The Hobbit,13,15.91,206.83,North America
16234,2024-08-05,Beauty Products,Chanel No. 5 Perfume,12,141.54,1698.48,North America
16235,2025-08-29,Home Appliances,Instant Pot Duo 7-in-1,7,136.18,953.26,North America
16236,2024-12-11,Clothing,Columbia Rain Jacket,14,118.43,1658.02,Europe
16237,2025-11-08,Clothing,Under Armour Training Shirt,9,41.89,377.01,Europe
16238,2025-07-08,Sports,Adidas FIFA Soccer Ball,3,42.98,128.94,South America
16239,2025-05-24,Books,Deep Work,15,20.80,312.00,North America
16240,2025-05-16,Home Appliances,Ninja Professional Blender,15,104.04,1560.60,Europe
16241,2024-10-28,Home Appliances,Keurig K-Elite Coffee Maker,18,189.84,3417.12,Europe
16242,2024-04-26,Sports,Everlast Boxing Gloves,2,48.60,97.20,Africa
16243,2024-10-04,Beauty Products,Neutrogena Skincare Set,11,96.97,1066.67,Africa
16244,2025-04-15,Beauty Products,Chanel No. 5 Perfume,13,141.54,1840.02,Africa
16245,2025-09-26,Clothing,Patagonia Fleece Jacket,13,194.76,2531.88,North America
16246,2024-04-19,Clothing,Columbia Rain Jacket,4,117.14,468.56,North America
16247,2025-09-23,Sports,Wilson Evolution Basketball,11,30.34,333.74,Oceania
16248,2025-09-30,Beauty Products,Neutrogena Skincare Set,7,89.97,629.79,Europe
16249,2025-02-24,Home Appliances,Instant Pot Duo 7-in-1,18,123.12,2216.16,Europe
16250,2024-01-06,Home Appliances,Instant Pot Duo 7-in-1,15,124.56,1868.40,Oceania
16251,2024-06-29,Books,Deep Work,15,19.70,295.50,Asia
16252,2025-11-21,Books,Clean Code,3,40.85,122.55,South America
16253,2024-02-14,Home Appliances,Samsung Smart Refrigerator,9,1889.91,17009.19,South America
16254,2024-03-10,Electronics,Sony WH-1000XM5 Headphones,1,369.23,369.23,Europe
16255,2024-01-11,Electronics,Samsung Galaxy Tab S8,11,805.22,8857.42,Oceania
16256,2024-03-20,Beauty Products,Maybelline Makeup Kit,15,52.17,782.55,Middle East
16257,2024-08-05,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",20,31.19,623.80,Europe
16258,2024-09-10,Electronics,Apple Watch Series 9,16,402.51,6440.16,North America
16259,2025-03-02,Beauty Products,Maybelline Makeup Kit,18,49.60,892.80,North America
16260,2024-02-29,Home Appliances,Blueair Classic 480i,14,648.34,9076.76,North America
16261,2024-11-15,Sports,Spalding Volleyball,17,32.89,559.13,Europe
16262,2025-04-28,Home Appliances,Instant Pot Duo 7-in-1,18,135.63,2441.34,South America
16263,2025-11-23,Sports,Spalding Volleyball,17,31.79,540.43,Asia
16264,2025-07-05,Beauty Products,Maybelline Makeup Kit,17,46.33,787.61,Africa
16265,2025-10-04,Beauty Products,L'Oreal Revitalift Cream,20,30.45,609.00,Middle East
